Region,Date,Value,Cases,Cases.Cumulative,Deaths.Cumulative,
,#date,#affected+infected+value+num,,,,
Region 8,7/25/2020,0,4,459,6,
Region 8,7/26/2020,0,4,463,6,
Region 8,7/27/2020,0,5,468,6,
Region 8,7/28/2020,0,0,468,6,
Region 8,7/29/2020,0,5,473,6,
Region 8,7/30/2020,0,2,475,6,
Region 8,7/31/2020,0,4,479,6,
Region 8,8/1/2020,0,2,481,6,
Region 8,8/2/2020,0,7,488,6,
Region 8,8/3/2020,0,5,493,6,
Region 8,8/4/2020,0,4,497,6,
Region 8,8/5/2020,0,2,499,6,
Region 8,8/6/2020,0,6,505,6,
Region 8,8/7/2020,0,6,511,6,
Region 8,8/8/2020,0,7,518,6,
Region 8,8/9/2020,0,4,522,6,
Region 8,8/10/2020,0,5,527,6,
Region 8,8/11/2020,0,5,532,6,
Region 8,8/12/2020,0,4,536,6,
Region 8,8/13/2020,0,5,541,6,
Region 8,8/14/2020,0,6,547,6,
Region 8,8/15/2020,0,1,548,6,
Region 8,8/16/2020,0,1,549,6,
Region 8,8/17/2020,0,5,554,6,
Region 8,8/18/2020,0,20,574,6,
Region 8,8/19/2020,0,1,575,6,
Region 8,8/20/2020,0,1,576,6,
Region 8,8/21/2020,0,1,577,6,
Region 8,8/22/2020,0,3,580,6,
Region 8,8/23/2020,0,4,584,6,
Region 8,8/24/2020,0,8,592,6,
Region 8,8/25/2020,0,2,594,6,
Region 8,8/26/2020,0,3,597,6,
Region 8,8/27/2020,0,5,602,6,
Region 8,8/28/2020,0,3,605,6,
Region 8,8/29/2020,0,3,608,6,
Region 8,8/30/2020,0,1,609,6,
Region 8,8/31/2020,0,4,613,6,
Region 8,9/1/2020,0,7,620,6,
Region 8,9/2/2020,0,4,624,6,
Region 8,9/3/2020,0,3,627,6,
Region 8,9/4/2020,0,2,629,6,
Region 8,9/5/2020,1,1,630,7,
Region 8,9/6/2020,0,3,633,7,
Region 8,9/7/2020,0,5,638,7,
Region 8,9/8/2020,0,7,645,7,
Region 8,9/9/2020,0,2,647,7,
Region 8,9/10/2020,0,8,655,7,
Region 8,9/11/2020,0,7,662,7,
Region 8,9/12/2020,0,5,667,7,
Region 8,9/13/2020,0,3,670,7,
Region 8,9/14/2020,0,4,674,7,
Region 8,9/15/2020,0,9,683,7,
Region 8,9/16/2020,0,7,690,7,
Region 8,9/17/2020,0,6,696,7,
Region 8,9/18/2020,0,2,698,7,
Region 8,9/19/2020,0,3,701,7,
Region 8,9/20/2020,0,2,703,7,
Region 8,9/21/2020,0,6,709,7,
Region 8,9/22/2020,0,8,717,7,
Region 8,9/23/2020,0,7,724,7,
Region 8,9/24/2020,0,2,726,7,
Region 8,9/25/2020,0,6,732,7,
Region 8,9/26/2020,0,2,734,7,
Region 8,9/27/2020,0,12,746,7,
Region 8,9/28/2020,0,8,754,7,
Region 8,9/29/2020,0,9,763,7,
Region 8,9/30/2020,0,9,772,7,
Region 8,10/1/2020,0,18,790,7,
Region 8,10/2/2020,0,8,798,7,
Region 8,10/3/2020,0,9,807,7,
Region 8,10/4/2020,0,9,816,7,
Region 8,10/5/2020,0,10,826,7,
Region 8,10/6/2020,0,17,843,7,
Region 8,10/7/2020,0,16,859,7,
Region 8,10/8/2020,0,14,873,7,
Region 8,10/9/2020,0,15,888,7,
Region 8,10/10/2020,0,15,903,7,
Region 8,10/11/2020,0,9,912,7,
Region 8,10/12/2020,0,20,932,7,
Region 8,10/13/2020,0,29,961,7,
Region 8,10/14/2020,0,22,983,7,
Region 8,10/15/2020,0,8,991,7,
Region 8,10/16/2020,0,26,1017,7,
Region 8,10/17/2020,0,26,1043,7,
Region 8,10/18/2020,0,20,1063,7,
Region 8,10/19/2020,0,30,1093,7,
Region 8,10/20/2020,0,26,1119,7,
Region 8,10/21/2020,0,26,1145,7,
Region 8,10/22/2020,0,34,1179,7,
Region 8,10/23/2020,0,37,1216,7,
Region 8,10/24/2020,0,38,1254,7,
Region 8,10/25/2020,0,35,1289,7,
Region 8,10/26/2020,0,53,1342,7,
Region 8,10/27/2020,0,62,1404,7,
Region 8,10/28/2020,0,60,1464,7,
Region 8,10/29/2020,0,54,1518,7,
Region 8,10/30/2020,0,72,1590,7,
Region 8,10/31/2020,0,42,1632,7,
Region 8,11/1/2020,0,51,1683,7,
Region 8,11/2/2020,0,92,1775,7,
Region 8,11/3/2020,1,72,1847,8,
Region 8,11/4/2020,0,61,1908,8,
Region 8,11/5/2020,1,80,1988,9,
Region 8,11/6/2020,1,71,2059,10,
Region 8,11/7/2020,2,63,2122,12,
Region 8,11/8/2020,0,30,2152,12,
Region 8,11/9/2020,0,83,2235,12,
Region 8,11/10/2020,0,72,2307,12,
Region 8,11/11/2020,0,29,2336,12,
Region 8,11/12/2020,1,25,2361,13,
Region 8,11/13/2020,0,3,2364,13,
Region 8,11/14/2020,0,0,2364,13,
Region 8,3/1/2020,0,0,0,0,
Region 8,3/2/2020,0,0,0,0,
Region 8,3/3/2020,0,0,0,0,
Region 8,3/4/2020,0,0,0,0,
Region 8,3/5/2020,0,0,0,0,
Region 8,3/6/2020,0,0,0,0,
Region 8,3/7/2020,0,0,0,0,
Region 8,3/8/2020,0,0,0,0,
Region 8,3/9/2020,0,0,0,0,
Region 8,3/10/2020,0,0,0,0,
Region 8,3/11/2020,0,0,0,0,
Region 8,3/12/2020,0,0,0,0,
Region 8,3/13/2020,0,0,0,0,
Region 8,3/14/2020,0,0,0,0,
Region 8,3/15/2020,0,0,0,0,
Region 8,3/16/2020,0,0,0,0,
Region 8,3/17/2020,0,0,0,0,
Region 8,3/18/2020,0,0,0,0,
Region 8,3/19/2020,0,0,0,0,
Region 8,3/20/2020,0,0,0,0,
Region 8,3/21/2020,0,0,0,0,
Region 8,3/22/2020,0,0,0,0,
Region 8,3/23/2020,0,0,0,0,
Region 8,3/24/2020,0,0,0,0,
Region 8,3/25/2020,0,0,0,0,
Region 8,3/26/2020,0,0,0,0,
Region 8,3/27/2020,0,0,0,0,
Region 8,3/28/2020,0,0,0,0,
Region 8,3/29/2020,0,1,1,0,
Region 8,3/30/2020,0,0,1,0,
Region 8,3/31/2020,0,0,1,0,
Region 8,4/1/2020,0,0,1,0,
Region 8,4/2/2020,0,0,1,0,
Region 8,4/3/2020,0,0,1,0,
Region 8,4/4/2020,0,0,1,0,
Region 8,4/5/2020,0,0,1,0,
Region 8,4/6/2020,0,0,1,0,
Region 8,4/7/2020,0,0,1,0,
Region 8,4/8/2020,0,0,1,0,
Region 8,4/9/2020,0,0,1,0,
Region 8,4/10/2020,0,1,2,0,
Region 8,4/11/2020,0,2,4,0,
Region 8,4/12/2020,0,1,5,0,
Region 8,4/13/2020,0,6,11,0,
Region 8,4/14/2020,1,1,12,1,
Region 8,4/15/2020,0,6,18,1,
Region 8,4/16/2020,0,8,26,1,
Region 8,4/17/2020,0,7,33,1,
Region 8,4/18/2020,0,22,55,1,
Region 8,4/19/2020,0,2,57,1,
Region 8,4/20/2020,0,4,61,1,
Region 8,4/21/2020,0,4,65,1,
Region 8,4/22/2020,1,3,68,2,
Region 8,4/23/2020,0,1,69,2,
Region 8,4/24/2020,1,1,70,3,
Region 8,4/25/2020,1,3,73,4,
Region 8,4/26/2020,0,1,74,4,
Region 8,4/27/2020,0,8,82,4,
Region 8,4/28/2020,1,5,87,5,
Region 8,4/29/2020,1,0,87,6,
Region 8,4/30/2020,0,0,87,6,
Region 8,5/1/2020,0,0,87,6,
Region 8,5/2/2020,1,2,89,7,
Region 8,5/3/2020,0,0,89,7,
Region 8,5/4/2020,0,0,89,7,
Region 8,5/5/2020,0,0,89,7,
Region 8,5/6/2020,0,0,89,7,
Region 8,5/7/2020,1,0,89,8,
Region 8,5/8/2020,0,0,89,8,
Region 8,5/9/2020,0,0,89,8,
Region 8,5/10/2020,0,0,89,8,
Region 8,5/11/2020,0,0,89,8,
Region 8,5/12/2020,0,1,90,8,
Region 8,5/13/2020,0,0,90,8,
Region 8,5/14/2020,1,1,91,9,
Region 8,5/15/2020,0,1,92,9,
Region 8,5/16/2020,0,0,92,9,
Region 8,5/17/2020,0,2,94,9,
Region 8,5/18/2020,0,0,94,9,
Region 8,5/19/2020,0,0,94,9,
Region 8,5/20/2020,0,1,95,9,
Region 8,5/21/2020,0,0,95,9,
Region 8,5/22/2020,0,0,95,9,
Region 8,5/23/2020,0,0,95,9,
Region 8,5/24/2020,0,0,95,9,
Region 8,5/25/2020,0,0,95,9,
Region 8,5/26/2020,0,0,95,9,
Region 8,5/27/2020,0,0,95,9,
Region 8,5/28/2020,0,0,95,9,
Region 8,5/29/2020,0,0,95,9,
Region 8,5/30/2020,0,0,95,9,
Region 8,5/31/2020,0,0,95,9,
Region 8,6/1/2020,0,2,97,9,
Region 8,6/2/2020,0,0,97,9,
Region 8,6/3/2020,0,2,99,9,
Region 8,6/4/2020,0,0,99,9,
Region 8,6/5/2020,0,4,103,9,
Region 8,6/6/2020,1,0,103,10,
Region 8,6/7/2020,0,0,103,10,
Region 8,6/8/2020,0,2,105,10,
Region 8,6/9/2020,0,0,105,10,
Region 8,6/10/2020,1,0,105,11,
Region 8,6/11/2020,0,0,105,11,
Region 8,6/12/2020,0,0,105,11,
Region 8,6/13/2020,0,0,105,11,
Region 8,6/14/2020,0,0,105,11,
Region 8,6/15/2020,0,0,105,11,
Region 8,6/16/2020,0,0,105,11,
Region 8,6/17/2020,0,0,105,11,
Region 8,6/18/2020,0,0,105,11,
Region 8,6/19/2020,0,2,107,11,
Region 8,6/20/2020,0,0,107,11,
Region 8,6/21/2020,0,0,107,11,
Region 8,6/22/2020,0,1,108,11,
Region 8,6/23/2020,0,2,110,11,
Region 8,6/24/2020,0,0,110,11,
Region 8,6/25/2020,0,1,111,11,
Region 8,6/26/2020,0,1,112,11,
Region 8,6/27/2020,0,0,112,11,
Region 8,6/28/2020,0,0,112,11,
Region 8,6/29/2020,0,0,112,11,
Region 8,6/30/2020,0,0,112,11,
Region 8,7/1/2020,0,0,112,11,
Region 8,7/2/2020,1,0,112,12,
Region 8,7/3/2020,0,0,112,12,
Region 8,7/4/2020,0,0,112,12,
Region 8,7/5/2020,0,0,112,12,
Region 8,7/6/2020,0,0,112,12,
Region 8,7/7/2020,0,0,112,12,
Region 8,7/8/2020,0,0,112,12,
Region 8,7/9/2020,0,1,113,12,
Region 8,7/10/2020,0,0,113,12,
Region 8,7/11/2020,0,0,113,12,
Region 8,7/12/2020,1,0,113,13,
Region 8,7/13/2020,0,0,113,13,
Region 8,7/14/2020,0,0,113,13,
Region 8,7/15/2020,0,0,113,13,
Region 8,7/16/2020,0,0,113,13,
Region 8,7/17/2020,0,0,113,13,
Region 8,7/18/2020,0,0,113,13,
Region 8,7/19/2020,0,0,113,13,
Region 8,7/20/2020,0,0,113,13,
Region 8,7/21/2020,0,0,113,13,
Region 8,7/22/2020,0,0,113,13,
Region 8,7/23/2020,0,0,113,13,
Region 8,7/24/2020,0,2,115,13,
Region 8,7/25/2020,0,0,115,13,
Region 8,7/26/2020,0,0,115,13,
Region 8,7/27/2020,0,0,115,13,
Region 8,7/28/2020,0,0,115,13,
Region 8,7/29/2020,0,0,115,13,
Region 8,7/30/2020,0,1,116,13,
Region 8,7/31/2020,0,0,116,13,
Region 8,8/1/2020,0,0,116,13,
Region 8,8/2/2020,0,0,116,13,
Region 8,8/3/2020,0,0,116,13,
Region 8,8/4/2020,0,0,116,13,
Region 8,8/5/2020,0,0,116,13,
Region 8,8/6/2020,0,1,117,13,
Region 8,8/7/2020,0,1,118,13,
Region 8,8/8/2020,0,0,118,13,
Region 8,8/9/2020,0,0,118,13,
Region 8,8/10/2020,0,0,118,13,
Region 8,8/11/2020,0,0,118,13,
Region 8,8/12/2020,0,0,118,13,
Region 8,8/13/2020,0,1,119,13,
Region 8,8/14/2020,0,0,119,13,
Region 8,8/15/2020,0,0,119,13,
Region 8,8/16/2020,1,0,119,14,
Region 8,8/17/2020,0,0,119,14,
Region 8,8/18/2020,0,1,120,14,
Region 8,8/19/2020,0,0,120,14,
Region 8,8/20/2020,0,0,120,14,
Region 8,8/21/2020,0,1,121,14,
Region 8,8/22/2020,0,0,121,14,
Region 8,8/23/2020,0,0,121,14,
Region 8,8/24/2020,0,0,121,14,
Region 8,8/25/2020,0,0,121,14,
Region 8,8/26/2020,0,0,121,14,
Region 8,8/27/2020,0,0,121,14,
Region 8,8/28/2020,0,0,121,14,
Region 8,8/29/2020,0,0,121,14,
Region 8,8/30/2020,0,0,121,14,
Region 8,8/31/2020,0,0,121,14,
Region 8,9/1/2020,0,0,121,14,
Region 8,9/2/2020,0,0,121,14,
Region 8,9/3/2020,0,0,121,14,
Region 8,9/4/2020,0,0,121,14,
Region 8,9/5/2020,0,0,121,14,
Region 8,9/6/2020,0,0,121,14,
Region 8,9/7/2020,0,0,121,14,
Region 8,9/8/2020,0,1,122,14,
Region 8,9/9/2020,0,0,122,14,
Region 8,9/10/2020,0,0,122,14,
Region 8,9/11/2020,0,1,123,14,
Region 8,9/12/2020,0,0,123,14,
Region 8,9/13/2020,0,2,125,14,
Region 8,9/14/2020,0,0,125,14,
Region 8,9/15/2020,0,1,126,14,
Region 8,9/16/2020,0,1,127,14,
Region 8,9/17/2020,0,1,128,14,
Region 8,9/18/2020,0,1,129,14,
Region 8,9/19/2020,0,0,129,14,
Region 8,9/20/2020,0,0,129,14,
Region 8,9/21/2020,0,0,129,14,
Region 8,9/22/2020,0,1,130,14,
Region 8,9/23/2020,0,0,130,14,
Region 8,9/24/2020,0,0,130,14,
Region 8,9/25/2020,0,1,131,14,
Region 8,9/26/2020,0,0,131,14,
Region 8,9/27/2020,0,0,131,14,
Region 8,9/28/2020,0,0,131,14,
Region 8,9/29/2020,0,0,131,14,
Region 8,9/30/2020,0,0,131,14,
Region 8,10/1/2020,0,0,131,14,
Region 8,10/2/2020,0,0,131,14,
Region 8,10/3/2020,0,0,131,14,
Region 8,10/4/2020,0,0,131,14,
Region 8,10/5/2020,0,0,131,14,
Region 8,10/6/2020,0,1,132,14,
Region 8,10/7/2020,0,1,133,14,
Region 8,10/8/2020,0,0,133,14,
Region 8,10/9/2020,0,0,133,14,
Region 8,10/10/2020,0,0,133,14,
Region 8,10/11/2020,0,1,134,14,
Region 8,10/12/2020,0,1,135,14,
Region 8,10/13/2020,0,1,136,14,
Region 8,10/14/2020,0,2,138,14,
Region 8,10/15/2020,0,0,138,14,
Region 8,10/16/2020,0,0,138,14,
Region 8,10/17/2020,0,0,138,14,
Region 8,10/18/2020,0,1,139,14,
Region 8,10/19/2020,0,2,141,14,
Region 8,10/20/2020,0,3,144,14,
Region 8,10/21/2020,0,3,147,14,
Region 8,10/22/2020,0,2,149,14,
Region 8,10/23/2020,0,3,152,14,
Region 8,10/24/2020,0,3,155,14,
Region 8,10/25/2020,0,6,161,14,
Region 8,10/26/2020,0,6,167,14,
Region 8,10/27/2020,0,2,169,14,
Region 8,10/28/2020,0,2,171,14,
Region 8,10/29/2020,0,1,172,14,
Region 8,10/30/2020,0,6,178,14,
Region 8,10/31/2020,0,4,182,14,
Region 8,11/1/2020,0,2,184,14,
Region 8,11/2/2020,0,4,188,14,
Region 8,11/3/2020,0,8,196,14,
Region 8,11/4/2020,0,2,198,14,
Region 8,11/5/2020,0,6,204,14,
Region 8,11/6/2020,0,6,210,14,
Region 8,11/7/2020,0,4,214,14,
Region 8,11/8/2020,1,2,216,15,
Region 8,11/9/2020,1,16,232,16,
Region 8,11/10/2020,0,8,240,16,
Region 8,11/11/2020,0,6,246,16,
Region 8,11/12/2020,0,2,248,16,
Region 8,11/13/2020,0,6,254,16,
Region 8,11/14/2020,0,4,258,16,
Region 5,3/1/2020,0,0,0,0,
Region 5,3/2/2020,0,0,0,0,
Region 5,3/3/2020,0,0,0,0,
Region 5,3/4/2020,0,0,0,0,
Region 5,3/5/2020,0,0,0,0,
Region 5,3/6/2020,0,0,0,0,
Region 5,3/7/2020,0,0,0,0,
Region 5,3/8/2020,0,0,0,0,
Region 5,3/9/2020,0,0,0,0,
Region 5,3/10/2020,0,0,0,0,
Region 5,3/11/2020,0,0,0,0,
Region 5,3/12/2020,0,0,0,0,
Region 5,3/13/2020,0,0,0,0,
Region 5,3/14/2020,0,0,0,0,
Region 5,3/15/2020,0,0,0,0,
Region 5,3/16/2020,0,2,2,0,
Region 5,3/17/2020,0,0,2,0,
Region 5,3/18/2020,0,0,2,0,
Region 5,3/19/2020,0,0,2,0,
Region 5,3/20/2020,0,0,2,0,
Region 5,3/21/2020,0,1,3,0,
Region 5,3/22/2020,0,1,4,0,
Region 5,3/23/2020,0,1,5,0,
Region 5,3/24/2020,0,0,5,0,
Region 5,3/25/2020,0,0,5,0,
Region 5,3/26/2020,0,0,5,0,
Region 5,3/27/2020,0,0,5,0,
Region 5,3/28/2020,0,2,7,0,
Region 5,3/29/2020,0,0,7,0,
Region 5,3/30/2020,0,0,7,0,
Region 5,3/31/2020,0,0,7,0,
Region 5,4/1/2020,0,0,7,0,
Region 5,4/2/2020,0,0,7,0,
Region 5,4/3/2020,0,0,7,0,
Region 5,4/4/2020,0,1,8,0,
Region 5,4/5/2020,0,0,8,0,
Region 5,4/6/2020,0,0,8,0,
Region 5,4/7/2020,0,0,8,0,
Region 5,4/8/2020,0,0,8,0,
Region 5,4/9/2020,0,0,8,0,
Region 5,4/10/2020,0,0,8,0,
Region 5,4/11/2020,0,0,8,0,
Region 5,4/12/2020,0,0,8,0,
Region 5,4/13/2020,0,0,8,0,
Region 5,4/14/2020,0,0,8,0,
Region 5,4/15/2020,0,1,9,0,
Region 5,4/16/2020,0,0,9,0,
Region 5,4/17/2020,0,0,9,0,
Region 5,4/18/2020,0,0,9,0,
Region 5,4/19/2020,0,0,9,0,
Region 5,4/20/2020,0,0,9,0,
Region 5,4/21/2020,0,0,9,0,
Region 5,4/22/2020,0,0,9,0,
Region 5,4/23/2020,0,0,9,0,
Region 5,4/24/2020,0,1,10,0,
Region 5,4/25/2020,0,1,11,0,
Region 5,4/26/2020,0,0,11,0,
Region 5,4/27/2020,0,0,11,0,
Region 5,4/28/2020,0,0,11,0,
Region 5,4/29/2020,0,0,11,0,
Region 5,4/30/2020,0,0,11,0,
Region 5,5/1/2020,0,0,11,0,
Region 5,5/2/2020,0,0,11,0,
Region 5,5/3/2020,0,0,11,0,
Region 5,5/4/2020,0,1,12,0,
Region 5,5/5/2020,0,0,12,0,
Region 5,5/6/2020,0,0,12,0,
Region 5,5/7/2020,0,0,12,0,
Region 5,5/8/2020,0,0,12,0,
Region 5,5/9/2020,0,0,12,0,
Region 5,5/10/2020,0,0,12,0,
Region 5,5/11/2020,0,0,12,0,
Region 5,5/12/2020,0,0,12,0,
Region 5,5/13/2020,0,0,12,0,
Region 5,5/14/2020,0,0,12,0,
Region 5,5/15/2020,0,0,12,0,
Region 5,5/16/2020,0,0,12,0,
Region 5,5/17/2020,0,0,12,0,
Region 5,5/18/2020,0,0,12,0,
Region 5,5/19/2020,0,0,12,0,
Region 5,5/20/2020,0,0,12,0,
Region 5,5/21/2020,0,0,12,0,
Region 5,5/22/2020,0,0,12,0,
Region 5,5/23/2020,0,0,12,0,
Region 5,5/24/2020,0,0,12,0,
Region 5,5/25/2020,0,0,12,0,
Region 5,5/26/2020,0,0,12,0,
Region 5,5/27/2020,0,0,12,0,
Region 5,5/28/2020,0,0,12,0,
Region 5,5/29/2020,0,0,12,0,
Region 5,5/30/2020,0,0,12,0,
Region 5,5/31/2020,0,0,12,0,
Region 5,6/1/2020,0,0,12,0,
Region 5,6/2/2020,0,0,12,0,
Region 5,6/3/2020,0,0,12,0,
Region 5,6/4/2020,0,0,12,0,
Region 5,6/5/2020,0,0,12,0,
Region 5,6/6/2020,0,0,12,0,
Region 5,6/7/2020,0,0,12,0,
Region 5,6/8/2020,0,0,12,0,
Region 5,6/9/2020,0,1,13,0,
Region 5,6/10/2020,0,0,13,0,
Region 5,6/11/2020,0,0,13,0,
Region 5,6/12/2020,0,1,14,0,
Region 5,6/13/2020,0,0,14,0,
Region 5,6/14/2020,0,0,14,0,
Region 5,6/15/2020,0,0,14,0,
Region 5,6/16/2020,0,0,14,0,
Region 5,6/17/2020,0,3,17,0,
Region 5,6/18/2020,0,0,17,0,
Region 5,6/19/2020,0,0,17,0,
Region 5,6/20/2020,0,0,17,0,
Region 5,6/21/2020,0,0,17,0,
Region 5,6/22/2020,0,0,17,0,
Region 5,6/23/2020,0,1,18,0,
Region 5,6/24/2020,0,0,18,0,
Region 5,6/25/2020,0,2,20,0,
Region 5,6/26/2020,0,0,20,0,
Region 5,6/27/2020,0,0,20,0,
Region 5,6/28/2020,0,1,21,0,
Region 5,6/29/2020,0,1,22,0,
Region 5,6/30/2020,0,0,22,0,
Region 5,7/1/2020,0,1,23,0,
Region 5,7/2/2020,0,1,24,0,
Region 5,7/3/2020,0,0,24,0,
Region 5,7/4/2020,0,0,24,0,
Region 5,7/5/2020,0,0,24,0,
Region 5,7/6/2020,0,0,24,0,
Region 5,7/7/2020,0,0,24,0,
Region 5,7/8/2020,0,2,26,0,
Region 5,7/9/2020,0,0,26,0,
Region 5,7/10/2020,0,2,28,0,
Region 5,7/11/2020,0,0,28,0,
Region 5,7/12/2020,0,0,28,0,
Region 5,7/13/2020,0,1,29,0,
Region 5,7/14/2020,0,0,29,0,
Region 5,7/15/2020,0,1,30,0,
Region 5,7/16/2020,0,1,31,0,
Region 5,7/17/2020,0,1,32,0,
Region 5,7/18/2020,0,1,33,0,
Region 5,7/19/2020,0,0,33,0,
Region 5,7/20/2020,0,2,35,0,
Region 5,7/21/2020,0,0,35,0,
Region 5,7/22/2020,0,0,35,0,
Region 5,7/23/2020,0,1,36,0,
Region 5,7/24/2020,0,1,37,0,
Region 5,7/25/2020,0,0,37,0,
Region 5,7/26/2020,0,1,38,0,
Region 5,7/27/2020,0,1,39,0,
Region 5,7/28/2020,0,0,39,0,
Region 5,7/29/2020,0,1,40,0,
Region 5,7/30/2020,0,0,40,0,
Region 5,7/31/2020,0,1,41,0,
Region 5,8/1/2020,0,0,41,0,
Region 5,8/2/2020,0,0,41,0,
Region 5,8/3/2020,0,0,41,0,
Region 5,8/4/2020,0,0,41,0,
Region 5,8/5/2020,0,0,41,0,
Region 5,8/6/2020,0,1,42,0,
Region 5,8/7/2020,0,0,42,0,
Region 5,8/8/2020,0,1,43,0,
Region 5,8/9/2020,0,1,44,0,
Region 5,8/10/2020,0,0,44,0,
Region 5,8/11/2020,0,0,44,0,
Region 5,8/12/2020,0,0,44,0,
Region 5,8/13/2020,0,0,44,0,
Region 5,8/14/2020,0,1,45,0,
Region 5,8/15/2020,0,0,45,0,
Region 5,8/16/2020,0,0,45,0,
Region 5,8/17/2020,0,2,47,0,
Region 5,8/18/2020,0,0,47,0,
Region 5,8/19/2020,0,1,48,0,
Region 5,8/20/2020,0,1,49,0,
Region 5,8/21/2020,0,1,50,0,
Region 5,8/22/2020,0,0,50,0,
Region 5,8/23/2020,0,5,55,0,
Region 5,8/24/2020,0,1,56,0,
Region 5,8/25/2020,0,0,56,0,
Region 5,8/26/2020,0,0,56,0,
Region 5,8/27/2020,0,0,56,0,
Region 5,8/28/2020,0,0,56,0,
Region 5,8/29/2020,0,0,56,0,
Region 5,8/30/2020,0,0,56,0,
Region 5,8/31/2020,0,0,56,0,
Region 5,9/1/2020,0,0,56,0,
Region 5,9/2/2020,0,0,56,0,
Region 5,9/3/2020,0,1,57,0,
Region 5,9/4/2020,0,0,57,0,
Region 5,9/5/2020,0,0,57,0,
Region 5,9/6/2020,0,1,58,0,
Region 5,9/7/2020,0,0,58,0,
Region 5,9/8/2020,0,1,59,0,
Region 5,9/9/2020,0,0,59,0,
Region 5,9/10/2020,0,2,61,0,
Region 5,9/11/2020,0,0,61,0,
Region 5,9/12/2020,0,0,61,0,
Region 5,9/13/2020,0,0,61,0,
Region 5,9/14/2020,0,0,61,0,
Region 5,9/15/2020,0,0,61,0,
Region 5,9/16/2020,0,1,62,0,
Region 5,9/17/2020,0,2,64,0,
Region 5,9/18/2020,0,0,64,0,
Region 5,9/19/2020,0,2,66,0,
Region 5,9/20/2020,0,0,66,0,
Region 5,9/21/2020,0,0,66,0,
Region 5,9/22/2020,0,0,66,0,
Region 5,9/23/2020,0,1,67,0,
Region 5,9/24/2020,0,1,68,0,
Region 5,9/25/2020,0,0,68,0,
Region 5,9/26/2020,0,0,68,0,
Region 5,9/27/2020,0,1,69,0,
Region 5,9/28/2020,0,0,69,0,
Region 5,9/29/2020,0,0,69,0,
Region 5,9/30/2020,0,0,69,0,
Region 5,10/1/2020,0,0,69,0,
Region 5,10/2/2020,0,1,70,0,
Region 5,10/3/2020,0,4,74,0,
Region 5,10/4/2020,0,0,74,0,
Region 5,10/5/2020,0,1,75,0,
Region 5,10/6/2020,0,1,76,0,
Region 5,10/7/2020,0,1,77,0,
Region 5,10/8/2020,0,0,77,0,
Region 5,10/9/2020,0,0,77,0,
Region 5,10/10/2020,0,1,78,0,
Region 5,10/11/2020,0,0,78,0,
Region 5,10/12/2020,0,3,81,0,
Region 5,10/13/2020,0,5,86,0,
Region 5,10/14/2020,0,3,89,0,
Region 5,10/15/2020,0,4,93,0,
Region 5,10/16/2020,0,4,97,0,
Region 5,10/17/2020,0,2,99,0,
Region 5,10/18/2020,0,2,101,0,
Region 5,10/19/2020,0,4,105,0,
Region 5,10/20/2020,0,5,110,0,
Region 5,10/21/2020,0,2,112,0,
Region 5,10/22/2020,0,4,116,0,
Region 5,10/23/2020,0,9,125,0,
Region 5,10/24/2020,0,4,129,0,
Region 5,10/25/2020,0,1,130,0,
Region 5,10/26/2020,0,7,137,0,
Region 5,10/27/2020,0,7,144,0,
Region 5,10/28/2020,0,9,153,0,
Region 5,10/29/2020,0,8,161,0,
Region 5,10/30/2020,0,6,167,0,
Region 5,10/31/2020,0,9,176,0,
Region 5,11/1/2020,0,7,183,0,
Region 5,11/2/2020,0,5,188,0,
Region 5,11/3/2020,0,4,192,0,
Region 5,11/4/2020,0,12,204,0,
Region 5,11/5/2020,0,10,214,0,
Region 5,11/6/2020,0,7,221,0,
Region 5,11/7/2020,1,5,226,1,
Region 5,11/8/2020,0,2,228,1,
Region 5,11/9/2020,0,4,232,1,
Region 5,11/10/2020,0,3,235,1,
Region 5,11/11/2020,0,0,235,1,
Region 5,11/12/2020,0,3,238,1,
Region 5,11/13/2020,0,5,243,1,
Region 5,11/14/2020,0,0,243,1,
Region 5,3/1/2020,0,0,0,0,
Region 5,3/2/2020,0,0,0,0,
Region 5,3/3/2020,0,0,0,0,
Region 5,3/4/2020,0,0,0,0,
Region 5,3/5/2020,0,0,0,0,
Region 5,3/6/2020,0,0,0,0,
Region 5,3/7/2020,0,0,0,0,
Region 5,3/8/2020,0,0,0,0,
Region 5,3/9/2020,0,0,0,0,
Region 5,3/10/2020,0,0,0,0,
Region 5,3/11/2020,0,0,0,0,
Region 5,3/12/2020,0,0,0,0,
Region 5,3/13/2020,0,0,0,0,
Region 5,3/14/2020,0,0,0,0,
Region 5,3/15/2020,0,0,0,0,
Region 5,3/16/2020,0,0,0,0,
Region 5,3/17/2020,0,0,0,0,
Region 5,3/18/2020,0,0,0,0,
Region 5,3/19/2020,0,0,0,0,
Region 5,3/20/2020,0,0,0,0,
Region 5,3/21/2020,0,0,0,0,
Region 5,3/22/2020,0,0,0,0,
Region 5,3/23/2020,0,0,0,0,
Region 5,3/24/2020,0,2,2,0,
Region 5,3/25/2020,0,1,3,0,
Region 5,3/26/2020,0,0,3,0,
Region 5,3/27/2020,0,0,3,0,
Region 5,3/28/2020,0,0,3,0,
Region 5,3/29/2020,0,0,3,0,
Region 5,3/30/2020,0,2,5,0,
Region 5,3/31/2020,0,0,5,0,
